rssi,timestamp,I_0,Q_0,I_1,Q_1,I_2,Q_2,I_3,Q_3,I_4,Q_4,I_5,Q_5,I_6,Q_6,I_7,Q_7,I_8,Q_8,I_9,Q_9,I_10,Q_10,I_11,Q_11,I_12,Q_12,I_13,Q_13,I_14,Q_14,I_15,Q_15,I_16,Q_16,I_17,Q_17,I_18,Q_18,I_19,Q_19,I_20,Q_20,I_21,Q_21,I_22,Q_22,I_23,Q_23,I_24,Q_24,I_25,Q_25,I_26,Q_26,I_27,Q_27,I_28,Q_28,I_29,Q_29,I_30,Q_30,I_31,Q_31,I_32,Q_32,I_33,Q_33,I_34,Q_34,I_35,Q_35,I_36,Q_36,I_37,Q_37,I_38,Q_38,I_39,Q_39,I_40,Q_40,I_41,Q_41,I_42,Q_42,I_43,Q_43,I_44,Q_44,I_45,Q_45,I_46,Q_46,I_47,Q_47,I_48,Q_48,I_49,Q_49,I_50,Q_50,I_51,Q_51,I_52,Q_52,I_53,Q_53,I_54,Q_54,I_55,Q_55,I_56,Q_56,I_57,Q_57,I_58,Q_58,I_59,Q_59,I_60,Q_60,I_61,Q_61,I_62,Q_62,val_126
-25,2058803171,28,-64,1,0,15,25,13,24,12,23,12,21,11,20,11,18,11,16,12,15,13,14,13,14,14,14,14,14,14,14,14,15,13,15,12,15,11,15,9,14,8,13,7,12,6,11,6,11,5,10,5,10,5,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,8,5,8,5,9,5,9,6,9,7,10,8,11,8,12,9,13,9,15,9,16,9,17,8,18,7,19,7,19,7,19,7,18,7,18,8,17,9,17,11,17,12,18,14,19,15,20,17,22,17,23
-24,2058905835,28,-64,1,0,23,4,24,1,25,-1,26,-2,26,-2,27,-2,28,-2,28,-1,27,0,26,1,24,1,23,2,21,1,19,1,17,0,16,-1,15,-3,15,-4,15,-4,15,-5,15,-4,15,-4,15,-3,15,-1,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,2,13,3,14,4,15,6,15,8,15,9,15,11,14,11,14,12,13,12,13,11,13,9,14,8,15,7,17,6,20,5,22,6,24,6,26,7,28,9,29,10,29,11,28,13,27,13,27,13,26,12
-25,2059005273,28,-64,1,0,27,-17,26,-15,25,-13,23,-11,21,-10,19,-10,16,-10,14,-11,12,-12,11,-14,10,-15,10,-16,11,-17,12,-17,13,-17,14,-16,14,-14,14,-13,14,-11,13,-9,11,-8,10,-7,9,-7,8,-7,7,-7,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,10,-2,10,-2,9,-2,9,-3,9,-4,10,-5,11,-6,12,-7,14,-8,16,-8,18,-8,20,-7,21,-6,21,-5,21,-4,21,-3,20,-3,19,-4,18,-5,17,-6,17,-8,17,-11,17,-13,19,-15,21,-17,23,-19
-25,2059107553,28,-64,1,0,-32,10,-31,9,-29,7,-26,6,-24,6,-21,6,-19,7,-17,9,-16,11,-16,12,-16,13,-16,14,-17,14,-18,14,-19,13,-19,12,-19,10,-18,8,-17,7,-16,5,-14,5,-12,4,-11,5,-10,5,-10,5,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-12,1,-11,1,-11,1,-11,2,-12,3,-13,4,-14,5,-16,5,-18,6,-20,5,-22,5,-23,3,-24,2,-24,1,-23,0,-23,0,-22,0,-21,1,-20,2,-20,4,-20,6,-21,9,-23,11,-25,13,-27,14,-29,15
-24,2059211027,28,-64,1,0,-15,15,-13,16,-11,17,-11,19,-10,20,-10,21,-11,22,-12,21,-13,21,-13,20,-13,18,-13,17,-12,16,-11,14,-9,13,-8,13,-6,12,-5,12,-5,12,-4,13,-4,13,-4,13,-5,13,-6,12,-7,12,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-8,6,-9,7,-11,7,-13,7,-14,7,-15,6,-16,5,-16,4,-16,3,-16,3,-15,3,-14,4,-13,5,-13,7,-13,9,-14,11,-15,13,-17,14,-18,16,-20,16,-21,16,-23,16,-24,15,-24,14,-23,14,-22,13
-25,2059312084,28,-64,1,0,18,-28,19,-26,19,-24,18,-22,17,-20,15,-19,13,-18,11,-17,9,-17,7,-18,6,-18,5,-20,5,-20,6,-21,7,-21,7,-21,8,-20,9,-18,10,-17,10,-15,9,-13,8,-12,8,-11,7,-10,6,-9,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,9,-8,9,-8,9,-8,8,-8,8,-8,8,-9,8,-10,9,-12,10,-13,12,-15,13,-16,15,-16,17,-16,18,-15,19,-15,19,-14,18,-13,18,-13,17,-13,15,-14,14,-15,13,-17,13,-19,13,-22,13,-25,15,-27
-25,2059415626,28,-64,1,0,-16,30,-16,28,-16,26,-15,24,-13,23,-12,21,-10,20,-8,20,-7,20,-6,20,-5,21,-5,21,-5,22,-5,22,-6,22,-7,21,-8,20,-8,18,-8,17,-8,15,-8,14,-7,12,-7,11,-6,11,-6,10,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-7,10,-7,10,-7,10,-7,10,-7,11,-7,12,-7,13,-8,15,-9,16,-10,17,-12,18,-14,18,-15,18,-16,18,-16,17,-16,17,-16,17,-15,17,-14,17,-13,18,-12,20,-11,22,-11,24,-11,26,-12,28,-13,30
-55,2059499041,102,96,6,0,-18,-26,-17,-25,-17,-25,-16,-24,-16,-22,-15,-20,-16,-19,-17,-19,-16,-19,-15,-17,-14,-16,-14,-16,-14,-16,-14,-15,-13,-15,-12,-14,-12,-14,-11,-13,-10,-12,-9,-12,-9,-13,-8,-13,-7,-12,-6,-11,-5,-11,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,-13,-13,-13,-13,-13,-14,-12,-15,-12,-16,-12,-17,-13,-18,-13,-19,-13,-20,-13,-21,-14,-22,-14,-23,-13,-23,-13,-23,-14,-24,-14,-24,-15,-24,-15,-25,-15,-25,-15,-26,-16,-26,-17,-26,-17,-27,-17,-27,-18,-27,-19,-28
-55,2059505597,102,96,6,0,-28,-15,-27,-15,-26,-15,-23,-14,-23,-13,-23,-12,-22,-11,-22,-10,-22,-10,-22,-9,-21,-8,-20,-7,-19,-8,-19,-8,-19,-8,-18,-7,-16,-7,-14,-8,-13,-8,-13,-7,-12,-7,-12,-7,-11,-7,-10,-7,-10,-8,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-2,-18,-6,-18,-7,-18,-9,-19,-9,-19,-10,-20,-11,-20,-11,-21,-12,-21,-13,-22,-14,-23,-15,-23,-15,-23,-16,-22,-17,-23,-17,-24,-17,-25,-17,-24,-17,-24,-17,-25,-16,-26,-16,-26,-16,-28,-16,-29,-17,-29,-17,-29,-17
-25,2059516674,28,-64,1,0,-22,-3,-22,-1,-22,0,-23,1,-24,1,-24,1,-25,1,-25,0,-24,-1,-23,-1,-22,-2,-20,-2,-18,-2,-17,-1,-16,0,-15,1,-14,2,-14,3,-14,3,-15,3,-15,3,-15,2,-15,1,-14,0,-14,-1,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-11,-2,-11,-3,-12,-4,-13,-6,-13,-7,-13,-8,-13,-9,-13,-9,-13,-10,-12,-10,-12,-9,-13,-8,-13,-7,-14,-6,-16,-5,-18,-5,-20,-5,-22,-6,-23,-7,-24,-8,-25,-9,-25,-10,-24,-10,-24,-11,-23,-10,-23,-9
-52,2059544476,112,1,23,0,-6,38,-5,35,-4,32,-2,27,-1,22,-1,16,0,10,0,4,0,-2,1,-8,0,-13,0,-18,-1,-22,-1,-25,-1,-28,0,-28,0,-28,0,-26,0,-24,1,-21,1,-17,1,-13,0,-9,0,-5,-1,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-2,8,-2,6,-2,3,-2,0,-1,-4,0,-8,1,-12,2,-15,4,-19,5,-22,7,-25,8,-26,8,-26,8,-25,7,-23,7,-21,5,-18,3,-13,2,-8,1,-2,-1,4,-2,10,-2,16,-4,23,-5,29,-5,32
-52,2059548674,112,1,23,0,-20,37,-18,35,-15,32,-11,27,-9,22,-6,16,-5,10,-3,3,-2,-4,-2,-10,-3,-16,-4,-21,-4,-25,-5,-28,-6,-30,-6,-31,-6,-30,-6,-28,-5,-25,-5,-21,-4,-18,-3,-13,-2,-9,0,-4,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-11,-1,-8,-2,-5,-3,-1,-4,3,-5,7,-6,11,-6,16,-7,20,-8,24,-9,27,-10,28,-11,28,-11,27,-10,25,-10,22,-9,18,-8,13,-5,8,-2,3,2,-2,7,-6,12,-11,17,-15,23,-18,28,-20,31
-52,2059549896,112,1,23,0,34,14,32,12,29,9,25,7,20,5,14,3,9,2,3,2,-4,2,-9,3,-14,4,-18,6,-22,7,-24,8,-26,9,-26,10,-26,9,-24,9,-21,8,-18,7,-14,6,-11,4,-7,2,-3,0,0,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-2,9,-3,6,-3,3,-4,0,-4,-4,-5,-8,-6,-12,-6,-16,-7,-19,-7,-22,-8,-25,-9,-27,-8,-26,-8,-25,-8,-23,-8,-21,-6,-17,-4,-13,-1,-8,2,-4,6,0,11,4,16,8,21,11,26,13,30,15
-53,2059570270,112,1,23,0,32,6,28,4,23,3,18,2,12,1,7,2,2,3,-3,6,-7,9,-11,12,-13,15,-14,17,-14,20,-15,22,-14,23,-13,23,-12,21,-10,18,-8,15,-7,12,-5,8,-4,4,-3,0,-2,-3,-2,-6,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-7,3,-6,0,-5,-3,-3,-6,-2,-9,-1,-13,0,-16,1,-19,1,-21,1,-24,0,-26,0,-27,0,-25,-1,-23,-1,-21,-1,-18,1,-14,3,-9,5,-5,8,-1,12,3,16,6,21,8,26,9,31,10,33,10
-53,2059571891,112,1,23,0,-27,-23,-25,-20,-22,-17,-16,-13,-10,-9,-5,-6,1,-6,6,-7,12,-6,16,-6,18,-8,21,-10,24,-13,25,-16,25,-17,23,-17,21,-16,17,-14,14,-12,10,-9,7,-6,4,-4,2,0,0,3,-2,6,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,1,5,2,2,3,-1,5,-4,8,-8,10,-10,13,-13,15,-14,18,-17,20,-18,21,-18,22,-16,20,-14,19,-12,18,-10,15,-9,11,-8,6,-9,0,-10,-6,-11,-12,-13,-17,-17,-22,-21,-26,-25,-28,-26,-29
-53,2059573312,112,1,23,0,4,-38,3,-34,1,-28,2,-21,3,-16,4,-10,5,-4,7,2,10,7,14,11,18,15,21,17,24,18,26,18,27,16,27,15,25,13,21,10,17,8,13,7,9,5,4,3,0,2,-4,1,-7,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,2,6,-2,5,-6,3,-10,2,-14,1,-19,1,-22,1,-26,1,-29,1,-31,2,-31,2,-30,2,-27,2,-23,2,-19,1,-14,-1,-10,-5,-5,-7,0,-11,4,-17,7,-23,10,-27,9,-33,8,-38,9,-39
-24,2059619396,28,-64,1,0,23,-21,21,-23,20,-24,19,-25,19,-27,20,-28,20,-28,21,-27,21,-25,21,-24,20,-22,20,-21,18,-19,17,-18,15,-17,13,-17,11,-17,11,-17,10,-17,10,-17,10,-18,10,-17,11,-16,12,-15,13,-14,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,10,-10,11,-11,13,-11,15,-11,17,-11,18,-10,19,-9,20,-9,20,-8,20,-8,19,-8,19,-9,18,-10,19,-12,19,-14,20,-16,21,-18,23,-19,25,-21,27,-21,29,-21,31,-21,32,-20,32,-19,31,-19,31,-19
-25,2060027926,28,-64,1,0,27,-20,27,-18,27,-16,25,-15,23,-13,21,-12,19,-12,17,-13,15,-14,14,-15,12,-16,12,-17,12,-18,13,-18,14,-18,15,-17,15,-16,16,-14,15,-12,14,-11,13,-10,12,-8,11,-8,10,-7,10,-7,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,11,-5,11,-4,11,-4,10,-4,10,-5,11,-6,11,-7,12,-8,14,-9,16,-10,18,-10,20,-10,21,-9,22,-8,23,-7,22,-7,22,-6,21,-6,20,-7,19,-8,18,-10,18,-12,19,-14,20,-17,22,-19,24,-20
-68,2060069584,111,-15,22,0,17,-17,9,-12,1,-7,-7,-5,-10,2,-11,10,-15,11,-18,11,-19,13,-19,17,-20,17,-23,14,-24,13,-24,9,-20,6,-15,7,-13,8,-10,7,-4,6,1,4,4,3,7,3,10,4,12,5,13,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-7,1,-5,2,-2,4,1,6,4,9,4,13,3,17,3,19,3,23,3,26,4,26,2,23,1,17,0,11,-4,7,-2,4,1,0,3,-7,4,-16,5,-21,10,-23,13,-31,12,-38,13,-35,18,-31,22,-29
-68,2060073208,111,-15,22,0,25,5,16,-2,11,-5,5,-7,-2,-15,-10,-18,-17,-15,-19,-15,-20,-19,-20,-22,-22,-24,-24,-26,-24,-28,-21,-29,-17,-25,-11,-20,-10,-11,-10,-1,-6,1,-6,2,-12,11,-13,17,-8,15,-9,15,-18,21,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-6,-6,-5,-2,-6,2,-7,6,-8,10,-10,15,-12,18,-14,19,-16,20,-19,20,-22,18,-24,18,-22,17,-18,13,-12,7,-6,3,-1,2,6,1,16,-2,28,-3,37,-3,36,-4,34,-2,39,1,41,1,39,2
-53,2060077919,112,1,23,0,-39,-11,-35,-10,-31,-8,-25,-5,-20,-2,-14,1,-9,5,-4,7,0,11,4,14,8,17,11,20,12,22,13,25,13,26,12,27,10,25,9,23,7,20,6,17,5,13,4,10,4,6,4,2,5,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,6,-1,2,0,-2,2,-6,4,-10,8,-13,12,-16,15,-18,19,-19,23,-20,26,-19,28,-17,26,-15,23,-13,20,-11,16,-9,10,-8,5,-6,-2,-5,-8,-4,-15,-4,-22,-4,-28,-4,-33,-5,-37,-7,-40,-8
-69,2060078784,111,-15,22,0,22,-7,17,-4,10,-5,2,-1,-5,1,-7,-2,-12,-1,-20,0,-28,3,-31,3,-30,4,-29,5,-30,5,-28,2,-25,2,-22,2,-18,2,-14,1,-8,0,-2,2,3,4,8,4,11,4,14,6,16,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-3,-7,-4,-4,-6,0,-9,4,-11,7,-13,9,-16,12,-19,13,-21,14,-23,14,-24,14,-24,14,-21,15,-17,13,-11,8,-6,6,-1,3,5,1,11,2,18,-3,27,-11,35,-12,41,-11,43,-11,41,-13,38,-12
-53,2060086350,112,1,23,0,34,-17,32,-16,27,-14,22,-13,17,-11,11,-9,5,-8,-1,-6,-6,-6,-12,-5,-17,-4,-21,-3,-24,-4,-27,-4,-28,-5,-28,-6,-27,-7,-24,-7,-21,-7,-18,-6,-14,-5,-11,-4,-7,-2,-4,0,-2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-1,-7,0,-5,0,-1,-1,3,-2,8,-3,12,-5,15,-7,18,-9,21,-12,23,-14,25,-15,24,-16,23,-16,20,-14,18,-12,15,-9,11,-5,7,-1,3,4,-1,10,-4,15,-8,19,-11,24,-15,29,-18,32,-19
-53,2060088667,112,1,23,0,-35,-6,-33,-5,-28,-4,-23,-3,-19,-1,-13,0,-8,2,-3,4,3,5,7,6,11,7,15,9,18,11,20,12,21,14,21,14,20,14,17,13,15,12,12,11,9,8,7,5,5,3,3,0,1,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-5,4,-4,2,-1,-1,2,-3,5,-5,9,-6,13,-7,16,-8,19,-8,22,-8,24,-8,25,-7,24,-6,22,-5,20,-4,17,-4,13,-3,8,-2,2,-2,-3,-2,-9,-2,-15,-3,-21,-3,-26,-3,-31,-3,-34,-4
-53,2060112672,116,66,39,0,-12,25,-11,24,-10,24,-10,23,-10,23,-9,22,-8,22,-8,21,-7,20,-6,20,-6,20,-6,20,-7,19,-7,19,-7,18,-7,17,-7,16,-7,15,-7,14,-6,14,-6,13,-6,12,-7,11,-7,11,-8,9,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-4,13,-5,13,-6,14,-7,14,-7,14,-8,15,-8,15,-9,16,-9,16,-10,17,-11,17,-11,18,-12,18,-12,18,-12,18,-12,19,-12,20,-11,20,-11,21,-11,22,-11,22,-11,23,-11,23,-11,25,-11,26,-11,26
-52,2060119807,124,-63,23,0,-12,20,-12,19,-12,19,-12,19,-11,18,-10,17,-10,17,-9,16,-9,16,-9,16,-9,16,-8,16,-8,15,-8,15,-9,14,-9,13,-9,12,-8,12,-8,11,-8,10,-8,9,-8,9,-8,8,-8,8,-8,7,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-5,11,-5,11,-6,11,-7,11,-7,12,-8,12,-8,13,-9,13,-9,13,-10,14,-10,14,-11,14,-12,14,-12,15,-12,15,-12,16,-12,16,-12,16,-12,17,-12,17,-12,18,-12,18,-12,19,-13,20,-13,20,-13,21
-25,2060130375,28,-64,1,0,5,33,3,32,2,30,2,28,2,26,2,23,3,21,5,19,6,18,7,18,9,18,10,19,10,19,10,20,10,20,8,20,7,20,5,19,4,18,3,16,2,15,2,14,2,12,2,11,2,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-1,12,-2,11,-2,11,-1,11,-1,11,0,12,1,13,2,15,2,17,2,19,1,21,0,23,-2,24,-3,24,-4,24,-5,23,-5,22,-4,21,-3,21,-1,20,1,21,3,21,5,23,7,25,8,28,8,30
-25,2060236908,28,-64,1,0,-33,10,-32,9,-31,7,-29,6,-26,5,-24,5,-22,6,-20,7,-19,8,-18,9,-17,11,-17,12,-18,12,-19,12,-19,12,-20,11,-20,10,-19,8,-19,6,-17,5,-16,4,-14,4,-13,3,-12,3,-12,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-13,1,-13,0,-13,0,-13,0,-13,0,-13,1,-14,2,-15,3,-17,4,-19,4,-21,4,-22,3,-24,2,-24,1,-25,0,-25,-1,-24,-1,-23,-1,-22,0,-22,1,-21,3,-22,5,-23,7,-24,10,-26,11,-28,12
-24,2060335589,28,-64,1,0,-4,-33,-6,-33,-8,-33,-9,-33,-9,-34,-9,-34,-9,-34,-8,-33,-7,-33,-6,-32,-5,-31,-5,-29,-4,-27,-4,-25,-5,-24,-5,-22,-6,-21,-6,-20,-7,-20,-7,-20,-6,-20,-6,-20,-5,-20,-3,-19,-2,-19,-1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-4,-15,-3,-16,-2,-18,-1,-19,0,-21,1,-21,2,-22,3,-22,4,-22,4,-22,4,-21,3,-22,1,-23,0,-24,-1,-25,-2,-27,-3,-29,-3,-31,-2,-34,-2,-36,-1,-37,0,-38,1,-38,2,-38,2,-38,1,-37
